,genres comedy,genres outros,genres action,genres animation,genres drama,genres crime,genres romance,genres family,genres thriller,genres documentation
1852,0,0,0,0,0,1,0,0,0,1
1853,1,0,0,0,1,0,0,0,0,0
1854,1,1,0,0,1,0,0,0,0,0
1855,0,1,0,0,1,0,1,0,1,0
1856,0,2,0,0,1,0,0,0,1,0
1857,0,0,1,0,0,0,0,0,0,1
1858,0,1,1,0,1,0,0,0,1,0
1859,0,0,0,0,1,1,0,0,1,0
1860,0,1,0,0,1,1,0,0,1,0
1861,0,0,1,0,1,1,0,0,1,0
1862,0,2,0,0,1,0,0,0,1,0
1863,0,0,1,0,0,1,0,0,1,0
1864,0,2,0,0,1,0,0,0,1,0
1865,0,0,0,0,1,0,0,0,1,0
1866,1,1,0,0,0,0,1,0,0,0
1867,1,0,0,0,1,0,0,0,0,0
1868,0,1,0,0,1,0,0,0,0,0
1869,0,2,1,0,0,0,1,0,0,0
1870,0,2,1,0,1,1,0,0,1,0
1871,0,1,0,0,1,1,0,0,1,0
1872,0,2,0,0,1,0,0,0,0,0
1873,1,0,0,0,0,0,0,0,0,1
1874,0,1,1,0,1,0,0,1,1,0
1875,0,1,0,0,0,0,0,0,1,0
1876,1,1,0,1,1,0,1,0,0,0
1877,0,1,0,0,0,0,0,0,1,0
1878,1,2,0,0,0,0,0,0,0,1
1879,0,1,0,0,1,0,0,0,1,0
1880,0,0,0,0,0,1,0,0,0,1
1881,0,1,0,1,1,0,0,0,1,0
1882,0,1,0,0,1,0,0,0,1,0
1883,0,1,0,0,0,0,0,0,0,1
1884,0,2,0,0,1,0,0,0,0,0
1885,1,1,0,0,0,0,0,0,0,0
1886,0,0,0,0,1,0,0,1,0,0
1887,1,2,1,1,0,0,0,1,0,0
1888,0,1,0,0,1,1,0,0,1,0
1889,1,0,0,0,0,0,0,0,0,1
1890,0,1,0,0,1,1,0,0,0,0
1891,0,0,0,0,1,1,0,0,1,0
1892,1,0,0,0,0,0,0,0,0,0
1893,0,2,0,0,1,1,0,0,1,0
1894,0,1,0,0,1,0,0,0,1,0
1895,0,1,0,0,1,0,0,0,0,0
1896,1,0,0,0,1,0,0,0,1,0
1897,0,1,1,0,1,0,0,0,0,0
1898,1,1,1,1,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0,0,1
1900,0,0,0,0,1,1,0,0,1,0
1901,1,1,0,0,0,0,0,0,0,1
1902,0,1,0,0,1,0,1,0,0,0
1903,0,1,0,0,1,0,0,0,0,0
1904,0,0,0,0,1,1,0,0,1,0
1905,0,2,1,0,1,0,1,0,0,0
1906,1,0,0,0,1,0,0,0,0,0
1907,0,2,0,0,1,0,1,0,1,0
1908,0,2,1,0,1,0,0,0,1,0
1909,0,0,0,0,0,0,0,0,0,1
1910,1,0,0,0,0,1,0,0,0,0
1911,1,0,0,0,1,0,0,0,0,0
1912,0,1,0,0,1,0,0,0,0,0
1913,1,0,0,0,0,0,0,0,0,0
1914,1,0,0,0,1,0,0,0,0,0
1915,1,0,0,0,1,0,0,0,0,0
1916,0,2,0,0,0,0,0,0,1,0
1917,0,4,1,0,1,1,0,1,1,0
1918,1,2,0,0,1,0,0,0,0,0
1919,0,1,0,0,1,1,0,0,0,1
1920,1,0,0,0,1,0,1,0,0,0
1921,0,0,0,0,0,0,0,0,0,1
1922,0,2,0,0,1,0,0,0,0,0
1923,1,0,1,0,0,0,0,0,0,0
1924,1,1,0,1,0,0,0,1,0,0
1925,1,0,0,0,0,0,0,0,0,0
1926,0,1,0,0,1,0,0,0,0,0
1927,1,0,0,0,1,0,1,0,0,0
1928,1,0,0,0,0,0,0,0,0,1
1929,1,1,0,0,1,0,0,0,0,0
1930,1,0,0,0,1,1,0,0,1,0
1931,1,0,0,0,0,0,0,0,0,0
1932,0,0,1,1,1,0,0,0,1,0
1933,0,0,1,0,1,1,1,0,1,0
1934,1,0,0,0,0,0,1,0,0,0
1935,0,2,0,0,1,1,0,0,0,0
1936,0,0,0,0,0,0,0,0,1,0
1937,0,0,0,0,1,0,0,0,1,0
1938,0,1,0,0,1,1,0,0,0,0
1939,0,0,0,0,0,0,0,0,0,0
1940,0,2,0,0,1,0,1,0,1,0
1941,0,1,1,0,0,1,0,0,1,0
1942,0,1,1,1,0,0,0,0,0,0
1943,0,1,1,0,1,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,1
1945,1,0,0,0,0,0,0,0,0,0
1946,1,1,0,0,0,0,0,0,0,0
1947,0,1,1,0,1,0,0,0,1,0
1948,0,2,1,0,1,1,0,0,1,0
1949,0,0,0,0,1,0,0,0,0,0
1950,1,1,1,1,0,0,0,1,0,0
1951,1,2,0,0,0,0,0,0,0,0
1952,0,1,0,0,0,0,0,0,0,1
1953,0,1,0,0,1,0,0,0,0,0
1954,0,0,0,0,1,0,0,0,0,0
1955,0,0,0,0,1,0,0,0,0,0
1956,1,1,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,1,0,0,0,1
1958,0,1,0,0,1,1,0,0,1,0
1959,0,0,0,1,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,1
1961,0,0,0,0,1,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,1
1963,0,2,1,0,0,0,0,0,1,0
1964,1,1,0,1,0,0,0,1,0,0
1965,0,0,0,0,1,0,0,0,0,0
1966,1,3,0,0,0,0,0,0,1,0
1967,1,1,0,1,1,0,0,1,0,0
1968,0,3,0,0,1,0,0,0,1,0
1969,0,1,1,0,1,0,0,0,1,0
1970,0,0,0,0,0,0,0,0,0,1
1971,1,0,0,0,0,0,0,0,0,0
1972,0,3,1,1,1,1,0,0,1,0
1973,1,2,0,1,0,0,0,1,0,0
1974,1,1,0,0,1,0,0,0,1,0
1975,1,0,0,0,0,0,1,0,0,0
1976,0,1,0,0,0,0,0,0,1,0
1977,0,0,1,0,1,1,0,0,1,0
1978,0,1,0,0,0,0,0,0,0,0
1979,0,1,0,0,1,0,0,0,0,0
1980,1,0,0,0,1,0,0,0,0,0
1981,1,2,1,1,1,0,1,1,1,0
1982,1,1,0,0,1,1,0,0,1,0
1983,1,1,0,0,1,0,0,0,0,0
1984,1,0,0,0,0,0,0,0,0,0
1985,0,0,0,0,1,0,0,0,0,0
1986,1,0,1,1,0,1,0,0,0,0
1987,1,2,1,1,0,0,0,1,0,0
1988,0,0,0,0,1,0,1,0,0,0
1989,0,1,0,1,0,0,0,1,0,0
1990,0,1,0,0,0,0,0,0,1,0
1991,0,1,0,0,1,0,0,0,1,0
1992,0,0,0,0,1,0,0,0,0,0
1993,1,0,0,0,0,1,0,0,0,0
1994,0,2,0,0,0,0,0,0,0,1
1995,0,2,0,0,0,0,0,0,0,1
1996,0,1,0,0,0,0,0,0,0,1
1997,0,3,1,0,1,0,0,0,1,0
1998,1,0,0,0,0,0,0,0,0,0
1999,0,1,1,0,0,1,0,0,1,0
2000,1,0,0,0,0,0,0,0,0,0
2001,0,1,0,0,0,0,0,0,1,0
2002,1,1,0,0,1,0,1,0,0,0
2003,1,0,0,0,0,0,0,0,0,0
2004,0,1,1,0,1,0,0,0,0,0
2005,0,1,1,0,1,1,0,0,0,0
2006,0,2,0,0,1,0,1,0,1,0
2007,0,0,0,0,0,0,0,0,0,1
2008,1,0,1,1,0,0,1,0,0,0
2009,1,0,0,0,0,0,0,0,0,0
2010,0,1,0,0,0,1,0,0,0,1
2011,1,0,0,0,1,0,0,0,0,0
2012,1,0,1,0,0,0,0,0,0,0
2013,0,1,0,0,0,0,0,0,0,0
2014,0,1,0,0,0,0,0,0,0,1
2015,1,2,0,0,1,0,0,0,0,0
2016,1,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,1,0,0,0,0,0
2018,1,1,0,1,0,0,1,1,0,0
2019,0,0,0,0,0,0,0,0,0,1
2020,1,1,0,0,1,1,0,0,1,0
2021,1,0,0,0,0,0,1,0,0,0
2022,0,1,0,0,0,1,1,0,1,0
2023,0,0,0,0,0,0,0,0,0,1
2024,0,2,0,0,1,0,0,0,0,0
2025,1,0,0,0,0,0,0,0,0,0
2026,1,0,0,0,0,0,0,0,0,0
2027,1,0,0,0,1,0,1,0,0,0
2028,0,0,0,0,1,0,1,0,0,0
2029,0,0,1,0,0,1,0,0,0,0
2030,0,0,0,0,0,0,0,0,1,0
2031,0,2,0,0,1,0,1,0,1,0
2032,1,1,1,1,0,0,0,1,0,0
2033,1,0,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,1,0,0,0,1
2035,1,0,0,0,1,0,1,0,0,0
2036,0,1,0,0,0,0,0,0,0,1
2037,1,0,0,0,0,0,1,0,0,0
2038,0,2,1,0,1,1,1,0,1,0
2039,0,1,1,0,1,1,0,0,0,0
2040,1,1,0,1,0,0,0,1,1,0
2041,0,2,0,0,1,0,0,0,1,0
2042,1,1,1,1,1,0,0,1,0,1
2043,1,2,1,1,1,0,0,1,0,0
2044,0,2,1,0,0,0,0,0,0,0
2045,1,2,1,0,1,0,0,0,1,0
2046,1,0,0,0,1,1,0,0,0,1
2047,0,2,1,0,1,0,0,0,0,0
2048,0,0,1,0,0,1,0,0,1,0
2049,1,0,0,1,0,0,0,0,0,0
2050,0,0,1,0,0,1,0,0,1,0
2051,1,0,0,0,0,0,0,0,0,0
2052,0,1,0,0,1,0,0,0,0,0
2053,1,0,0,0,0,0,0,0,0,0
2054,0,1,1,0,0,0,0,0,0,0
2055,1,0,1,1,0,0,0,1,0,0
2056,0,0,0,0,1,1,0,0,1,0
2057,0,0,0,0,1,1,1,0,1,0
2058,0,0,0,0,0,0,0,0,0,1
2059,0,0,0,0,0,1,0,0,0,1
2060,0,0,0,0,1,0,0,0,1,0
2061,0,0,0,0,1,1,0,0,0,1
2062,1,1,0,0,0,0,0,0,0,1
2063,1,1,1,1,1,0,1,0,0,0
2064,1,1,1,0,0,0,0,0,0,0
2065,1,0,0,0,1,0,0,0,0,0
2066,0,0,0,1,0,0,0,0,0,0
2067,1,1,0,0,0,0,0,0,0,0
2068,0,2,0,0,1,1,0,0,1,0
2069,0,1,0,0,1,0,0,0,0,0
2070,1,1,0,0,1,0,0,0,0,0
2071,1,0,0,0,1,0,0,0,0,0
2072,0,1,1,1,1,0,0,0,1,0
2073,0,2,0,0,1,0,0,0,0,0
2074,0,1,0,1,0,0,0,1,0,0
2075,1,2,1,1,0,0,0,0,1,0
2076,0,3,0,0,0,0,0,1,0,0
2077,0,2,0,0,0,0,0,0,0,1
2078,1,1,0,0,0,0,0,0,0,0
2079,0,2,0,0,1,0,0,0,0,1
2080,1,0,0,0,0,1,0,1,0,0
2081,0,0,0,0,1,1,0,0,1,0
2082,0,0,0,0,0,0,0,0,0,1
2083,1,0,0,0,1,0,0,0,0,0
2084,1,0,0,0,0,0,0,0,0,0
2085,1,0,0,0,1,0,1,1,0,0
2086,1,2,1,1,0,0,0,1,0,0
2087,1,0,0,0,0,0,1,0,0,0
2088,0,0,0,0,1,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,1
2090,0,1,0,0,0,0,0,0,0,1
2091,0,1,0,0,1,0,0,0,0,0
2092,0,1,0,0,0,1,0,0,1,0
2093,1,3,0,0,1,0,0,1,0,1
2094,0,1,0,0,1,0,0,0,0,0
2095,0,1,1,1,0,0,0,0,0,0
2096,1,0,0,0,1,0,0,0,0,0
2097,0,3,1,0,1,1,1,0,1,0
2098,0,2,0,1,1,0,1,1,0,1
2099,1,0,0,0,0,0,0,0,0,0
2100,0,3,1,1,0,0,0,0,0,0
2101,0,1,0,0,1,0,1,0,0,0
2102,0,0,1,0,1,0,0,0,0,0
2103,0,0,0,0,1,0,0,0,0,0
2104,0,2,0,0,1,1,0,0,1,1
2105,0,1,0,0,0,0,0,0,0,1
2106,1,2,1,1,0,0,0,1,0,0
2107,0,1,1,0,1,0,1,0,1,0
2108,1,0,0,0,1,0,1,0,0,0
2109,0,0,1,0,0,0,0,0,0,0
2110,0,2,0,0,0,0,0,0,0,1
2111,0,0,0,0,0,1,0,0,0,1
2112,0,1,0,0,1,1,0,0,0,0
2113,1,0,0,0,0,0,0,0,0,0
2114,1,0,0,0,1,0,1,0,0,0
2115,0,1,0,0,0,0,0,0,0,1
2116,1,0,1,0,1,0,0,1,0,1
2117,1,0,0,0,1,1,0,0,0,0
2118,0,0,1,0,1,1,0,0,1,0
2119,0,1,0,0,0,0,0,0,0,1
2120,0,1,0,0,1,0,0,1,0,0
2121,0,0,0,0,1,1,0,0,0,0
2122,0,0,1,0,1,1,0,0,1,0
2123,1,1,1,1,0,0,0,1,0,0
2124,0,0,0,0,1,0,1,0,0,0
2125,0,1,0,0,0,0,0,0,1,1
2126,0,1,0,1,0,0,0,1,0,0
2127,0,0,0,0,0,1,0,0,0,0
2128,1,0,0,0,0,0,0,0,0,0
2129,1,1,0,0,1,0,1,0,0,0
2130,0,0,0,1,0,0,0,1,0,0
2131,0,0,0,0,1,0,1,0,0,0
2132,1,0,0,0,0,0,0,0,0,0
2133,0,1,0,0,0,0,0,0,0,1
2134,0,0,0,0,1,1,0,0,1,0
2135,1,0,0,0,0,0,0,0,0,0
2136,0,1,0,0,1,0,1,0,0,0
2137,0,2,1,1,1,0,0,0,1,0
2138,1,1,0,0,0,0,0,1,0,0
2139,0,3,0,0,1,0,0,0,1,0
2140,0,0,0,0,0,0,0,0,0,1
2141,1,1,0,0,1,0,0,0,0,0
2142,0,1,0,0,0,0,0,0,0,1
2143,1,1,1,0,1,0,0,0,1,1
2144,0,0,0,0,1,1,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,1
2146,1,1,0,0,0,1,0,0,0,0
2147,0,0,0,0,1,0,0,0,0,0
2148,1,2,0,0,0,0,0,1,0,0
2149,0,2,1,1,1,0,0,0,0,0
2150,0,0,0,0,1,0,0,0,0,0
2151,1,0,0,0,0,0,0,0,0,0
2152,0,0,0,1,0,0,0,1,0,0
2153,0,1,1,0,1,1,0,0,1,0
2154,1,0,0,0,1,0,0,0,0,0
2155,1,0,0,0,1,0,0,0,0,0
2156,1,0,0,0,0,0,0,0,0,0
2157,1,0,0,0,1,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,1
2159,0,1,0,1,1,0,0,1,0,0
2160,0,0,0,0,1,0,0,0,0,0
2161,0,0,0,0,1,0,1,0,0,0
2162,1,0,0,0,0,0,0,0,0,0
2163,0,0,1,0,1,1,0,0,1,0
2164,0,1,0,0,0,0,0,1,0,0
2165,0,1,0,0,1,0,1,0,0,0
2166,1,0,0,0,1,0,0,0,0,0
2167,1,1,0,0,0,0,0,0,0,0
2168,0,1,0,0,0,0,0,0,0,1
2169,0,2,0,0,1,0,1,0,1,0
2170,0,1,0,0,1,1,0,0,1,0
2171,1,0,0,0,1,1,0,0,1,0
2172,0,2,0,0,1,0,1,0,0,1
2173,0,1,0,0,1,1,0,0,1,0
2174,0,2,0,0,1,0,1,1,0,0
2175,0,2,0,0,0,0,0,0,0,1
2176,1,1,0,0,1,0,1,0,1,0
2177,0,0,1,0,1,1,0,0,1,0
2178,0,1,1,1,0,0,0,0,0,0
2179,0,0,1,0,1,1,0,0,1,0
2180,1,0,0,0,1,0,1,1,0,0
2181,0,0,0,0,1,1,0,0,0,0
2182,1,1,1,1,0,0,0,0,1,0
2183,0,1,0,0,1,0,1,0,0,0
2184,0,0,0,0,0,0,0,0,0,1
2185,0,1,0,0,0,0,0,0,1,0
2186,0,0,0,0,1,1,0,1,1,0
2187,1,0,0,0,0,0,0,0,0,0
2188,1,2,0,0,0,0,0,0,0,0
2189,0,1,1,0,0,0,0,0,0,0
2190,1,2,0,0,0,0,0,0,0,0
2191,1,0,0,0,1,0,1,0,0,0
2192,0,3,0,0,1,0,0,0,1,0
2193,0,0,0,0,1,0,1,0,0,0
2194,1,0,0,0,0,0,0,0,0,1
2195,0,1,0,0,1,0,0,0,1,0
2196,1,0,0,1,0,0,0,1,0,0
2197,0,3,0,0,1,0,0,1,1,0
2198,0,2,0,0,1,1,0,0,1,0
2199,0,1,0,0,0,0,0,0,0,0
2200,0,0,0,0,0,0,0,0,0,1
2201,0,3,1,0,1,0,0,0,1,0
2202,0,0,1,0,0,1,0,0,0,0
2203,0,0,0,0,1,0,0,0,0,0
2204,1,2,0,0,0,0,1,0,1,0
2205,1,0,0,0,0,0,0,0,0,1
2206,0,1,1,0,1,0,0,0,1,0
2207,0,0,1,0,1,1,0,0,0,0
2208,0,2,0,0,1,0,1,0,0,0
2209,0,2,0,1,1,0,0,1,0,0
2210,0,0,0,0,1,0,0,0,1,0
2211,0,0,0,0,1,0,0,0,0,0
2212,0,0,0,0,0,0,0,0,0,1
2213,1,0,0,0,0,0,0,0,0,0
2214,1,0,0,0,0,0,0,0,0,0
2215,0,0,0,0,0,0,0,0,0,1
2216,1,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,1,0,1,0,0,0
2218,1,2,1,1,1,0,0,1,1,0
2219,0,0,0,0,0,0,0,0,0,1
2220,1,2,0,0,0,0,1,1,0,0
2221,1,0,0,0,0,0,0,1,0,0
2222,1,0,0,0,1,0,0,0,0,0
2223,0,0,1,0,1,0,0,0,1,0
2224,0,0,0,0,0,0,0,1,0,1
2225,0,1,1,0,1,1,0,0,1,0
2226,1,0,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,1
2228,1,1,1,1,0,0,0,1,0,0
2229,1,0,0,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,1
2231,1,0,0,0,0,0,1,0,0,0
2232,1,0,0,0,0,0,1,0,0,0
2233,1,1,0,0,1,1,0,0,1,1
2234,1,2,1,1,0,0,0,0,0,0
2235,1,0,0,0,1,0,0,0,0,0
2236,1,1,0,0,1,1,0,0,0,0
2237,0,1,0,0,0,0,0,0,0,0
2238,1,0,0,0,0,0,0,0,0,0
2239,1,0,0,0,0,0,0,0,0,0
2240,1,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,1,0,0,0,0,1
2242,1,0,0,0,1,0,0,0,0,0
2243,0,1,0,0,0,0,0,0,1,0
2244,0,1,1,1,0,0,0,0,0,0
2245,0,0,0,0,1,1,0,0,0,0
2246,0,2,0,0,1,0,1,0,0,0
2247,0,1,0,0,0,0,0,0,0,1
2248,0,0,0,1,0,0,0,1,0,0
2249,1,0,0,0,1,0,0,0,0,0
2250,0,0,0,0,0,0,0,0,0,1
2251,1,1,0,1,0,0,0,1,0,0
2252,1,0,0,0,0,0,0,0,0,1
2253,1,1,1,0,1,0,1,0,0,0
2254,0,1,0,0,1,0,0,0,0,0
2255,0,2,1,0,1,0,0,0,1,0
2256,1,0,0,1,0,0,0,0,0,0
2257,0,2,0,0,1,1,0,0,0,0
2258,1,0,0,0,1,0,1,0,0,0
2259,0,0,1,0,0,1,0,0,1,0
2260,0,1,1,0,0,0,0,0,0,0
2261,1,0,0,1,1,0,0,0,0,0
2262,0,0,0,0,0,1,0,0,0,0
2263,0,0,0,1,1,0,1,0,0,0
2264,0,1,1,0,0,1,0,0,1,0
2265,0,1,1,0,1,1,0,0,1,0
2266,1,1,0,1,1,0,0,1,0,0
2267,0,0,0,0,1,0,0,0,0,0
2268,1,0,0,0,0,0,0,0,0,0
2269,0,3,1,1,0,0,0,0,1,0
2270,0,1,1,1,0,0,0,0,0,0
2271,0,0,0,0,1,0,0,0,1,0
2272,0,1,1,0,1,0,0,0,0,0
2273,1,0,0,0,1,0,0,0,0,0
2274,0,1,0,0,1,1,0,0,0,0
2275,0,0,1,0,1,1,0,0,1,0
2276,1,0,0,0,0,0,0,0,0,0
2277,1,0,0,0,0,0,0,0,0,0
2278,0,0,1,0,1,0,0,0,0,0
2279,0,0,0,0,1,1,0,0,0,1
2280,0,0,0,0,0,0,0,0,0,1
2281,0,0,0,0,0,1,0,0,0,1
2282,0,0,0,0,1,0,0,0,0,0
2283,0,1,0,0,1,0,0,0,0,0
2284,1,1,0,0,0,0,0,0,0,0
2285,0,1,0,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,1
2287,0,0,0,0,1,0,0,0,0,0
2288,1,1,0,0,1,0,1,0,0,0
2289,0,1,0,0,0,0,0,0,0,1
2290,0,0,1,0,0,1,0,0,1,0
2291,1,2,1,0,0,0,0,0,0,0
2292,0,2,1,0,0,0,0,0,0,0
2293,0,0,0,0,1,0,1,0,0,0
2294,1,2,1,1,0,0,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,1
2296,0,0,1,0,0,1,0,0,0,1
2297,1,1,0,0,1,1,0,0,1,0
2298,0,0,0,0,0,0,0,0,0,1
2299,0,1,0,0,0,0,0,0,0,1
2300,0,1,0,0,1,1,0,0,1,0
2301,0,0,0,0,1,1,0,0,1,0
2302,0,1,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,1
2304,1,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,1,1,0,1,0,0
2306,1,3,0,1,0,0,0,1,0,0
2307,0,2,0,0,1,0,0,0,1,0
2308,0,0,0,0,1,1,0,0,0,0
2309,1,0,0,0,0,0,1,0,0,0
2310,1,1,1,1,0,0,0,1,0,0
2311,0,0,0,0,0,0,0,0,0,1
2312,0,0,1,0,1,0,0,1,1,0
2313,1,1,0,0,0,0,1,0,0,0
2314,1,0,0,0,0,0,0,0,0,0
2315,0,0,0,0,1,0,0,0,0,0
2316,0,1,1,0,0,0,0,0,1,0
2317,0,1,1,0,1,0,0,0,0,0
2318,1,3,0,0,1,0,1,0,1,0
2319,0,0,0,0,1,0,0,0,0,0
2320,0,1,0,0,1,0,0,0,0,0
2321,1,0,0,0,0,0,0,0,0,0
2322,0,0,0,0,1,0,0,0,1,0
2323,0,0,0,0,1,0,1,0,0,0
2324,0,0,0,0,0,0,0,0,0,1
2325,0,0,1,0,1,1,0,0,0,0
2326,0,1,0,0,0,0,0,0,0,1
2327,0,1,0,0,0,0,0,0,0,1
2328,0,3,1,0,1,1,0,0,1,0
2329,0,1,1,1,0,1,0,0,1,0
2330,1,1,0,0,0,0,0,0,0,0
2331,0,0,0,0,1,1,0,0,0,0
2332,0,0,1,0,0,1,0,0,1,0
2333,1,0,0,0,1,1,0,0,0,0
2334,0,0,1,0,1,1,0,0,1,0
2335,1,1,0,0,1,0,0,0,0,0
2336,0,0,0,0,1,0,0,0,0,0
2337,0,0,0,0,0,0,0,0,0,1
2338,1,1,1,1,0,0,0,1,0,0
2339,1,0,0,0,0,0,0,0,0,0
2340,0,2,0,0,0,0,0,0,0,0
2341,0,0,0,0,0,0,0,0,0,1
2342,1,1,1,1,1,0,0,1,0,0
2343,0,1,0,0,1,0,0,0,0,0
2344,0,1,0,0,1,0,0,0,0,0
2345,1,2,0,0,0,0,0,0,0,0
2346,0,2,1,0,1,0,0,0,0,0
2347,1,0,0,0,0,0,0,0,0,1
2348,1,2,1,1,0,0,0,1,0,0
2349,0,0,1,0,1,1,0,0,1,0
2350,0,0,0,0,0,0,1,0,0,0
2351,1,1,0,0,0,0,0,0,0,0
2352,1,1,1,1,0,0,0,1,0,0
2353,1,0,0,0,1,0,1,0,0,0
2354,0,0,0,0,1,0,1,0,0,0
2355,1,0,1,0,1,0,0,0,1,0
2356,0,1,0,0,0,0,0,0,0,1
2357,0,1,0,0,1,0,1,0,0,0
2358,0,1,1,1,0,0,0,0,0,0
2359,1,1,0,0,0,0,0,0,0,0
2360,1,1,0,0,0,0,0,1,0,0
2361,0,1,1,0,0,0,0,0,0,1
2362,0,2,0,0,1,0,1,0,0,0
2363,1,0,1,1,1,1,0,0,0,0
2364,1,2,0,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0,0,0,1
2366,0,1,0,0,0,0,0,0,0,0
2367,1,2,1,0,1,0,0,1,0,0
2368,1,0,0,0,0,0,0,0,0,0
2369,0,0,0,0,1,1,0,0,1,0
2370,0,2,0,1,1,0,0,0,0,0
2371,1,0,0,0,1,0,1,0,0,0
2372,0,0,0,0,1,1,0,0,1,0
2373,1,2,1,1,0,0,0,1,0,0
2374,1,0,0,0,0,0,0,0,0,0
2375,0,1,0,0,1,0,1,0,0,0
2376,0,0,0,0,1,1,0,0,0,0
2377,0,1,1,0,1,0,1,0,1,0
2378,1,1,0,0,1,0,1,1,0,0
2379,0,0,0,0,1,0,0,0,0,0
2380,1,0,0,0,1,1,0,0,0,0
2381,1,1,1,1,1,0,1,1,0,0
2382,0,0,0,0,0,0,0,0,0,1
2383,0,1,0,0,1,0,0,0,0,0
2384,1,1,0,1,0,0,0,1,0,0
2385,1,1,0,0,1,0,1,0,0,0
2386,0,0,0,0,0,0,0,0,0,0
2387,1,1,1,0,1,0,0,0,0,0
2388,1,1,0,0,0,0,1,0,0,0
2389,0,3,0,0,0,0,0,0,0,1
2390,0,0,0,0,1,0,1,0,0,0
2391,0,0,0,0,0,0,0,0,0,1
2392,0,1,0,0,0,1,0,0,1,0
2393,0,1,1,1,0,0,0,0,0,0
2394,1,0,0,0,0,0,0,0,0,0
2395,0,1,0,0,1,1,0,0,0,0
2396,1,0,0,0,0,0,0,0,0,0
2397,0,2,0,0,1,0,1,0,0,0
2398,1,1,0,0,0,0,0,0,0,0
2399,1,1,0,0,0,0,0,0,1,0
2400,1,1,0,0,0,0,0,0,0,0
2401,0,1,0,0,0,0,0,0,0,1
2402,1,0,0,0,0,0,0,0,0,1
2403,1,0,1,1,0,0,0,1,0,0
2404,1,0,0,0,1,0,1,0,0,0
2405,0,0,0,0,0,1,0,0,0,1
2406,1,0,1,0,0,0,0,0,0,0
2407,0,1,0,0,1,0,0,0,0,0
2408,0,2,0,0,1,0,0,0,1,0
2409,1,1,0,0,0,0,0,0,0,0
2410,0,0,0,0,1,0,0,0,1,0
2411,0,1,0,0,0,0,0,0,1,0
2412,0,1,0,0,0,1,0,0,1,0
2413,0,0,1,0,1,1,0,0,0,0
2414,1,1,0,0,1,0,0,0,0,0
2415,0,1,1,1,0,0,0,0,0,0
2416,1,1,0,0,1,0,0,0,0,0
2417,0,0,0,1,0,0,0,0,0,0
2418,1,0,0,0,1,0,1,0,0,0
2419,1,1,1,0,1,0,1,0,1,0
2420,0,1,0,0,0,0,0,0,1,1
2421,1,0,0,0,0,0,0,0,0,1
2422,0,2,0,0,0,0,0,0,0,0
2423,1,0,0,0,1,1,1,0,0,0
2424,0,0,1,0,1,1,0,0,1,0
2425,0,0,0,0,0,0,0,0,0,1
2426,0,1,0,0,0,0,0,0,0,0
2427,0,0,0,0,1,0,0,0,1,0
2428,1,0,0,1,0,0,0,0,0,0
2429,0,0,1,0,1,0,0,0,1,0
2430,0,0,0,0,1,0,1,1,0,0
2431,0,0,0,0,0,0,0,0,0,0
2432,1,0,0,0,0,0,0,0,0,0
2433,1,0,0,0,0,0,0,0,0,0
2434,1,0,1,0,1,0,0,0,0,0
2435,0,1,0,0,1,0,0,0,0,1
2436,1,0,0,0,1,0,1,0,0,0
2437,1,0,0,0,1,0,1,0,0,0
2438,0,3,1,0,1,1,0,0,1,0
2439,0,0,0,0,0,0,0,0,0,1
2440,0,1,1,0,1,0,0,0,1,0
2441,0,0,0,0,0,0,0,0,0,1
2442,1,1,0,0,1,0,0,0,0,0
2443,1,1,0,0,1,0,0,0,0,0
2444,0,0,0,0,1,1,1,0,1,0
2445,0,0,0,1,1,0,0,0,1,0
2446,0,0,0,0,0,0,0,0,0,1
2447,0,0,1,0,0,1,0,0,1,0
2448,1,0,0,0,1,0,1,0,0,0
2449,0,1,0,0,0,0,0,0,0,1
2450,1,0,0,0,0,0,0,0,0,1
2451,0,0,0,0,0,0,0,0,0,1
2452,1,1,0,0,0,0,0,0,0,0
2453,1,0,0,0,1,1,0,0,0,0
2454,0,1,0,0,1,0,1,0,1,0
2455,1,2,0,0,0,0,0,0,0,0
2456,1,1,0,0,0,0,1,0,0,0
2457,1,0,0,0,0,0,0,0,0,0
